name,poi_class,display_category,lon,lat,ring_mi
,,Building Or Construction Service,-81.5694771,30.213579599999996,3
,,Government Office,-81.56916447,30.21312106,3
,,Courthouse,-81.56917004,30.21309312,3
,,Technical Service,-81.56918802,30.213139999999996,3
,,Professional Service,-81.56912319010776,30.212976223437856,3
,,Government Office,-81.569134,30.213012000000006,3
,,Rail Facility Or Service,-81.5682975,30.21439300000001,3
,,Hotel,-81.5678683,30.2181757,3
,,Resort,-81.5678683,30.2181757,3
,,Storage Facility,-81.56704873000001,30.21626098,3
,,Restaurant,-81.56780004,30.220477750000008,3
,,Hotel,-81.56833690304332,30.21849047794604,3
,,Hotel,-81.56831426,30.218373440000008,3
,,Hotel,-81.56855101344358,30.218550259231755,3
,,Gas Station,-81.56851522,30.220459869999996,3
,,Supplier Or Distributor,-81.5685344,30.2204181,3
,,Hotel,-81.56868036654754,30.22020255928576,3
,,Restaurant,-81.56864225,30.2197876,3
,,Event Or Party Service,-81.56864646,30.21978984,3
,,Event Or Party Service,-81.56864937,30.219781319999992,3
,,Hotel,-81.56863405017461,30.219798296825868,3
,,Restaurant,-81.5686854,30.219771799999997,3
,,Hotel,-81.56878388,30.21991497,3
,,Real Estate Service,-81.568741,30.220436999999993,3
,,Atm,-81.5687431,30.220791699999985,3
,,Corporate Or Business Office,-81.56868863,30.220805869999996,3
,,Family Service,-81.5686318,30.220554599999993,3
,,Financial Service,-81.568576,30.220517000000005,3
,,Real Estate Service,-81.56841,30.220679999999994,3
,,Supplier Or Distributor,-81.568426,30.22133790000001,3
,,Convenience Store,-81.56840093,30.221357759999997,3
,,Gas Station,-81.56847946,30.221347809999994,3
,,Uncategorized,-81.5685806274414,30.22190284729,3
,,Professional Service,-81.568572,30.221934000000005,3
,,Wellness Service,-81.56852545,30.22192344,3
,,Real Estate Service,-81.56853614,30.221947189999998,3
,,Specialized Health Care,-81.56852978,30.22192164,3
,,Specialized Health Care,-81.5685441,30.222114200000007,3
,,Uncategorized,-81.5685441,30.222114200000007,3
,,Financial Service,-81.56850049,30.221912169999992,3
,,Personal Or Beauty Service,-81.56850747000001,30.22191215,3
,,Real Estate Service,-81.5685061,30.22188956,3
,,Wellness Service,-81.56850608,30.221883630000004,3
,,Atm,-81.56851196289062,30.22161102294923,3
,,Real Estate Service,-81.56838703,30.221920819999998,3
,,Auto Dealer,-81.56844077678826,30.22196456138758,3
,,Real Estate Service,-81.56844077678826,30.22196456138758,3
,,Financial Service,-81.56846283,30.22188085,3
,,Professional Service,-81.56846408000001,30.221880450000004,3
,,Uncategorized,-81.568840026855,30.223065151840995,3
,,Uncategorized,-81.56884765625,30.223130001822007,3
,,Personal Or Beauty Service,-81.56881159,30.222958210000012,3
,,Dental Clinic,-81.56881557,30.222959839999998,3
,,Personal Or Beauty Service,-81.56881116,30.222952079999992,3
,,Personal Or Beauty Service,-81.56881014,30.22295926,3
,,Personal Or Beauty Service,-81.56881555,30.22295868,3
,,Personal Or Beauty Service,-81.56881652,30.222954280000003,3
,,Personal Or Beauty Service,-81.56881312,30.222956789999987,3
,,Personal Or Beauty Service,-81.56881231,30.222951870000003,3
,,Wellness Service,-81.56881302,30.2229513,3
,,Personal Or Beauty Service,-81.56881291000002,30.22295310999999,3
,,Personal Or Beauty Service,-81.56877423,30.22297547000001,3
,,Personal Or Beauty Service,-81.56877359,30.222975560000002,3
,,Personal Or Beauty Service,-81.56877225,30.22297684999999,3
,,Personal Or Beauty Service,-81.56877107,30.22297367,3
,,Lake,-81.56853,30.22313,3
,,Hotel,-81.568169,30.223976999999998,3
,,Behavioral Or Mental Health Clinic,-81.56805382,30.222950970000003,3
,,Corporate Or Business Office,-81.56808284,30.222950680000004,3
,,Financial Service,-81.56827422,30.22193108,3
,,Real Estate Service,-81.56827892,30.22193207999999,3
,,Real Estate Service,-81.56827842000001,30.221930300000007,3
,,Personal Or Beauty Service,-81.56827783,30.221933090000004,3
,,Home Service,-81.5683,30.221929999999993,3
,,Real Estate Service,-81.56830995385786,30.22199469466975,3
,,Real Estate Service,-81.56836228,30.221887599999995,3
,,Restaurant,-81.56783,30.221389999999996,3
,,Fast Food Restaurant,-81.5678162,30.2213395,3
,,Fast Food Restaurant,-81.56784200000001,30.221330999999992,3
,,Family Service,-81.56766082709731,30.221914834511526,3
,,Preschool,-81.56769,30.221839999999997,3
,,Bank Or Credit Union,-81.5671937,30.221332429999997,3
,,Financial Service,-81.5671992,30.220981099999992,3
,,Bank Or Credit Union,-81.5671992,30.220981099999992,3
,,Bank Or Credit Union,-81.5671992,30.220981099999992,3
,,Dental Clinic,-81.5671057,30.2224215,3
,,Uncategorized,-81.5671057,30.2224215,3
,,Behavioral Or Mental Health Clinic,-81.56715174,30.222329329999997,3
,,Personal Or Beauty Service,-81.56715199,30.22264516000001,3
,,Financial Service,-81.56718976,30.22264891000001,3
,,Medical Service,-81.56719359,30.222606669999998,3
,,Wellness Service,-81.56718602,30.22240311,3
,,Home Service,-81.56720291,30.222494470000004,3
,,Financial Service,-81.56719388,30.22257855,3
,,Wellness Service,-81.56721298,30.22260223,3
,,Legal Service,-81.567289,30.222574,3
,,Dental Clinic,-81.5672861,30.222522799999997,3
,,Behavioral Or Mental Health Clinic,-81.5673529,30.222605300000005,3
,,Wellness Service,-81.567278,30.222802999999992,3
,,Print Media Service,-81.56723837,30.22273834,3
,,Health Care,-81.567195,30.222725999999998,3
,,Dental Clinic,-81.56716459,30.222739319999995,3
,,Wellness Service,-81.56713478,30.222749540000002,3
,,Wellness Service,-81.56711961,30.223005689999997,3
,,Outpatient Care Facility,-81.5670719,30.223013329999993,3
,,Professional Service,-81.56705676,30.22312157,3
,,Financial Service,-81.56706479634217,30.223141644691175,3
,,Personal Or Beauty Service,-81.567065,30.223148999999985,3
,,Wellness Service,-81.56705077,30.22312873,3
,,Financial Service,-81.56705057,30.22312651,3
,,Building Or Construction Service,-81.56706356,30.22295200999999,3
,,Real Estate Service,-81.5669603004,30.223551008699985,5
,,Historic Site,-81.56750197,30.223658389999997,3
,,B2B Industrial And Machine Service,-81.56764817,30.22298314,3
,,Wellness Service,-81.5676727294922,30.2231388092041,3
,,Wellness Service,-81.56765349862847,30.22300605503701,3
,,Financial Service,-81.567657,30.222984,3
,,Home Service,-81.56779243,30.22317086,3
,,Technical Service,-81.56785307,30.22297208,3
,,Uncategorized,-81.56787109375,30.22314262390137,3
,,Financial Service,-81.56786890000001,30.2232651,3
,,Condominium,-81.56775236839323,30.22671061707892,3
,,Technical Service,-81.56799043,30.22746765999999,3
,,Real Estate Service,-81.5682039,30.2258061,3
,,Complementary And Alternative Medicine,-81.56930084,30.222993199999994,3
,,Design Service,-81.56918292,30.223107159999998,3
,,Personal Or Beauty Service,-81.56885,30.22313,3
,,Complementary And Alternative Medicine,-81.56915058,30.221920169999994,3
,,Dental Clinic,-81.5695,30.221999999999998,3
,,Specialized Health Care,-81.5696256,30.2214153,3
,,Personal Or Beauty Service,-81.56963024000001,30.221407280000005,3
,,Primary Care Or General Clinic,-81.56968056,30.221354790000003,3
,,Specialized Health Care,-81.5696413,30.220983599999997,3
,,Dental Clinic,-81.5696413,30.220983599999997,3
,,Uncategorized,-81.56975000000001,30.221829999999994,3
,,Wellness Service,-81.56976163201861,30.2218323469564,3
,,Professional Service,-81.56961571,30.22301625,3
,,Hardware Home And Garden Store,-81.5694869,30.2231163,3
,,Complementary And Alternative Medicine,-81.56939465,30.22304253,3
,,Complementary And Alternative Medicine,-81.56938513000001,30.223040319999996,3
,,Wellness Service,-81.56937950000001,30.223407,3
,,Specialized Health Care,-81.56954392,30.223908839999993,3
,,Behavioral Or Mental Health Clinic,-81.56950547,30.22390330999999,3
,,Uncategorized,-81.569694,30.22408499999999,3
,,Primary Care Or General Clinic,-81.56979483163568,30.224061148798523,3
,,Dental Clinic,-81.56995764,30.22392847,3
,,Dental Clinic,-81.56999686,30.223948660000005,3
,,Building Or Construction Service,-81.570148,30.22345100000001,3
,,Home Service,-81.57017667,30.223198069999995,3
,,Personal Or Beauty Service,-81.57016848,30.2232487,3
,,Specialized Health Care,-81.57017531,30.223086239999997,3
,,Real Estate Service,-81.57017203954764,30.22317143766177,3
,,Medical Service,-81.57015272,30.223159459999998,3
,,Surgery,-81.56985619,30.223068989999994,3
,,Dental Clinic,-81.569893,30.223136999999998,3
,,Uncategorized,-81.569904132454,30.222984202023003,3
,,Dental Clinic,-81.570361,30.221859999999992,3
,,Dental Clinic,-81.57035702,30.221883320000003,3
,,Financial Service,-81.570663,30.223023000000005,3
,,Uncategorized,-81.570663,30.223023000000005,3
,,Financial Service,-81.570663,30.223023000000005,3
,,Financial Service,-81.570671081543,30.223039627075195,3
,,Financial Service,-81.57075392,30.22327801999999,3
,,Rental Service,-81.5706891,30.22348209999999,3
,,Christian Place Of Worship,-81.57064295000002,30.223068830000003,3
,,Personal Or Beauty Service,-81.5704406,30.223099099999995,3
,,Real Estate Service,-81.5704406,30.223099099999995,3
,,Uncategorized,-81.5704406,30.223099099999995,3
,,Education,-81.57068805055489,30.22414213952228,3
,,Specialty School,-81.57069,30.224107000000004,3
,,Family Service,-81.57071,30.224030000000003,3
,,Uncategorized,-81.56707622834747,30.230134864287585,5
,,Real Estate Service,-81.56692544809235,30.231087062061757,5
,,Condominium,-81.57352610890437,30.25325047021596,5
,,Social Or Community Service,-81.57294763,30.25327919999999,5
,,Event Or Party Service,-81.572773,30.253439000000004,5
,,Media Service,-81.5727396857573,30.250874050143693,5
,,Uncategorized,-81.5716015,30.247609800000003,5
,,Professional Service,-81.57133,30.248019999999997,5
,,Condominium,-81.57213706826174,30.254258160662474,5
,,Real Estate Service,-81.57214,30.254209999999993,5
,,Historic Site,-81.57235757,30.25337100999999,5
,,Real Estate Service,-81.572680710911,30.256520415514,5
,,Event Or Party Service,-81.57257,30.259089999999997,5
,,Fashion And Apparel Store,-81.572849,30.268329,5
,,Home Service,-81.57453997,30.270970640000005,5
,,Educational Service,-81.57195,30.272430000000004,5
,,Personal Or Beauty Service,-81.57116527,30.27600655,5
,,Personal Or Beauty Service,-81.57130212,30.275977770000008,5
,,Animal Or Pet Service,-81.57103262,30.27229563,5
,,Hardware Home And Garden Store,-81.571494,30.269672999999997,5
,,Christian Place Of Worship,-81.57177674,30.27232481,5
,,Christian Place Of Worship,-81.57175699,30.27230357,5
,,Real Estate Service,-81.57195935,30.269193479999995,5
,,Restaurant,-81.57186666,30.26791147000001,5
,,Uncategorized,-81.56969,30.266500000000004,5
,,Park,-81.56890489,30.269706750000005,5
,,Storage Facility,-81.57008407290107,30.2686642227415,5
,,Event Or Party Service,-81.56964129,30.27580444,5
,,Social Or Community Service,-81.56860911,30.26925346000001,5
,,Social Or Community Service,-81.57018833,30.253220279999997,5
,,Home Service,-81.570291,30.251935999999997,5
,,Corporate Or Business Office,-81.5703344937289,30.251805761852495,5
,,Apartment,-81.5683059,30.246700200000006,5
,,Historic Site,-81.5687646,30.25247129,5
,,Event Or Party Service,-81.5685088,30.253678600000008,5
,,Event Or Party Service,-81.56855,30.253269999999997,5
,,Apartment,-81.56858,30.25328,5
,,Vision Or Eye Care Clinic,-81.568111,30.2530528,5
,,Condominium,-81.56798898123678,30.25188664753803,5
,,Rental Service,-81.5678,30.25439,5
,,Professional Service,-81.56783,30.254719999999995,5
,,Rental Service,-81.566963,30.25387900000001,5
,,Rental Service,-81.5676819,30.248849999999997,5
,,Nature Reserve,-81.56783326,30.246797850000004,5
,,Condominium,-81.567818,30.24660600000001,5
,,Uncategorized,-81.5678306,30.246642899999998,5
,,Historic Site,-81.56737268,30.247668649999998,5
,,Condominium,-81.56686143698693,30.251343277791943,5
,,Real Estate Service,-81.565484,30.25434,5
,,Historic Site,-81.56545842,30.246829499999997,5
,,Historic Site,-81.56500708,30.254911420000006,5
,,Design Service,-81.564967,30.255406000000004,5
,,Real Estate Service,-81.56457783,30.256616530000002,5
,,Park,-81.564641,30.262987,5
,,Home Service,-81.56685606,30.258169610000007,5
,,Home Service,-81.566059,30.264371999999998,5
,,Political Organization,-81.56560853503774,30.267213071075485,5
,,Park,-81.5661804,30.269290099999996,5
,,Fashion And Apparel Store,-81.56354,30.268904999999997,5
,,Historic Site,-81.56358846,30.269100050000002,5
,,Professional Service,-81.56357425,30.268991000000007,5
,,Hardware Home And Garden Store,-81.56360038796122,30.268893317933244,5
,,Condominium,-81.5636658240873,30.268878276256387,5
,,Event Or Party Service,-81.563655,30.268845999999996,5
,,Automotive Service,-81.564667,30.26380500000001,5
,,Park,-81.564489,30.264646000000006,5
,,Personal Or Beauty Service,-81.56130781481934,30.266452738072996,5
,,Food And Beverage Store,-81.56118554,30.268994799999994,5
,,Restaurant,-81.56125402000002,30.268972279999996,5
,,Food And Beverage Store,-81.56135108,30.2689841,5
,,Hotel,-81.56128425455566,30.269800277494973,5
,,Hotel,-81.562255605413,30.269240795285,5
,,Coffee Shop,-81.5594348,30.268076639999997,5
,,Uncategorized,-81.55942,30.268340000000002,5
,,Fast Food Restaurant,-81.559445,30.268397999999987,5
,,Uncategorized,-81.5594756,30.269090439999985,5
,,Pharmacy And Drug Store,-81.55955804,30.270092440000003,5
,,Walk In Clinic,-81.55969,30.270089999999993,5
,,Doctor,-81.55969,30.270130000000005,5
,,Atm,-81.5596766312828,30.270100983785472,5
,,Atm,-81.5597152709961,30.270084381103523,5
,,Outpatient Care Facility,-81.559765,30.270119000000005,5
,,Legal Service,-81.559898,30.268343,5
,,Automotive Service,-81.559769,30.270621999999996,5
,,Storage Facility,-81.56058828,30.271022659999996,5
,,Lodging,-81.56092018,30.270291119999992,5
,,Storage Facility,-81.56087,30.2701,5
,,Animal And Pet Store,-81.56094,30.268949999999997,5
,,Health Care,-81.56094,30.268949999999997,5
,,Home Service,-81.56094,30.268949999999997,5
,,Restaurant,-81.56100338,30.268997370000005,5
,,Complementary And Alternative Medicine,-81.5611542,30.26892839999999,5
,,Complementary And Alternative Medicine,-81.5611542,30.26892839999999,5
,,Wellness Service,-81.561086,30.268344,5
,,Real Estate Service,-81.561086,30.268344,5
,,Religious Organization,-81.561097,30.268327999999993,5
,,Restaurant,-81.56109649,30.26833636,5
,,Home Service,-81.56109705,30.268335380000003,5
,,Restaurant,-81.5610995,30.268337300000002,5
,,Financial Service,-81.5610995,30.268337300000002,5
,,Specialty School,-81.5610995,30.268337300000002,5
,,Civic Organization,-81.5610995,30.268337300000002,5
,,Animal Or Pet Service,-81.56109962,30.268336219999995,5
,,Atm,-81.5611148337469,30.268304263776873,5
,,Home Service,-81.561,30.268110000000007,5
,,Bank Or Credit Union,-81.560993,30.268123000000003,5
,,Financial Service,-81.560993,30.268123000000003,5
,,Home Service,-81.561012,30.268387000000008,5
,,Restaurant,-81.561012,30.268387000000008,5
,,Real Estate Service,-81.56096,30.268295999999992,5
,,Restaurant,-81.56096015709946,30.26829615359588,5
,,Uncategorized,-81.56096015709946,30.26829615359588,5
,,Real Estate Service,-81.56096,30.268295999999992,5
,,Rental Service,-81.5609733,30.26807950000001,5
,,Food And Beverage Store,-81.56091011,30.26812154,5
,,Cafe,-81.56089,30.268541999999993,5
,,Personal Or Beauty Service,-81.5608897218294,30.268541684226317,5
,,Home Service,-81.56088841,30.268335469999993,5
,,Specialty School,-81.56090418,30.268390120000003,5
,,Financial Service,-81.56084439,30.268618099999998,5
,,Restaurant,-81.56076993,30.268801969999988,5
,,Uncategorized,-81.5607321,30.269072800000004,5
,,Financial Service,-81.5607321,30.269072800000004,5
,,Government Department,-81.5607321,30.269072800000004,5
,,Financial Service,-81.5607321,30.269072800000004,5
,,Uncategorized,-81.5607321,30.269072800000004,5
,,Home Service,-81.5607321,30.269072800000004,5
,,Wellness Service,-81.5607321,30.269072800000004,5
,,B2B Service,-81.5607321,30.269072800000004,5
,,Uncategorized,-81.5607321,30.269072800000004,5
,,Personal Care And Beauty Store,-81.56072296550838,30.268597547264793,5
,,Personal Or Beauty Service,-81.56070682,30.26853085,5
,,B2B Office And Professional Service,-81.560707,30.268326,5
,,Restaurant,-81.560703,30.268326000000002,5
,,Food And Beverage Store,-81.560703,30.268326000000002,5
,,Winery,-81.560703,30.268326000000002,5
,,Hardware Home And Garden Store,-81.560703,30.268326000000002,5
,,Vehicle Parts Store,-81.560703,30.268326000000002,5
,,Sporting Goods Store,-81.560703,30.268326000000002,5
,,Uncategorized,-81.5607070922852,30.268325805664112,5
,,Personal Or Beauty Service,-81.56071623,30.268588749999992,5
,,Personal Or Beauty Service,-81.56075885416234,30.2685717645269,5
,,Shipping Or Delivery Service,-81.5607694,30.26847117,5
,,Home Service,-81.560794,30.268449000000007,5
,,Automotive Service,-81.560746,30.268403000000003,5
,,Corporate Or Business Office,-81.560746,30.268403000000003,5
,,Real Estate Service,-81.56078659,30.268109940000002,5
,,Home Service,-81.5607,30.26832,5
,,Media Service,-81.5607,30.26832,5
,,Uncategorized,-81.5607,30.26832,5
,,Professional Service,-81.5607,30.26832,5
,,Travel Service,-81.56052872,30.268741299999995,5
,,Event Or Party Service,-81.560265,30.26846099999999,5
,,Historic Site,-81.55975535,30.26632669,5
,,Specialized Health Care,-81.5596889,30.267210100000003,5
,,Casual Eatery,-81.55945439,30.267859859999998,5
,,Personal Or Beauty Service,-81.55947,30.267950999999996,5
,,Wellness Service,-81.5594105,30.26796671000001,5
,,Coffee Shop,-81.5593786,30.267897899999998,5
,,Food And Beverage Store,-81.5592946263646,30.267555034893103,5
,,Printing Service,-81.5592657,30.26738780999999,5
,,Animal Or Pet Service,-81.55933674397035,30.26735060180696,5
,,Specialty Store,-81.55934423428582,30.26737205827293,5
,,Restaurant,-81.55924647,30.26722216,5
,,Personal Or Beauty Service,-81.5592756,30.266736980000008,5
,,Swimming Pool,-81.55941,30.264231,5
,,Restaurant,-81.56243525740366,30.253565539560256,5
,,Historic Site,-81.56248793,30.254315299999995,5
,,Apartment,-81.56273,30.25474999999999,5
,,Home Service,-81.5626259,30.25352873000001,5
,,Historic Site,-81.56125696,30.248179889999996,5
,,Home Service,-81.56102979000002,30.248726860000005,5
,,Condominium,-81.56007636786293,30.24602357237406,5
,,Medical Service,-81.5602936,30.23914329999999,5
,,Senior Living Facility,-81.56026302,30.23854563,5
,,Personal Or Beauty Service,-81.560241,30.23159900000001,5
,,Home Service,-81.56024991,30.231586480000008,5
,,Historic Site,-81.56057498,30.23457695000001,5
,,Condominium,-81.56193829057457,30.234195386076323,5
,,Personal Or Beauty Service,-81.56262649,30.232463769999995,5
,,Automotive Service,-81.56611009,30.245397559999997,5
,,Casual Eatery,-81.56644184770606,30.24631944967626,5
,,Historic Site,-81.56649172,30.23314165999999,5
,,Home Service,-81.56691831487335,30.229653286511457,5
,,Technical Service,-81.565957,30.23297300000001,5
,,Uncategorized,-81.5639815,30.2298036,5
,,Home Service,-81.5637613,30.226767700000003,5
,,Real Estate Service,-81.56332114000001,30.221684320000005,5
,,Real Estate Service,-81.56324052,30.2216713,5
,,Professional Service,-81.5632153,30.221648069999986,5
,,Real Estate Service,-81.56322453,30.221640830000005,5
,,Medical Service,-81.56321996,30.22163675,5
,,Apartment,-81.56321229999999,30.2215983,5
,,Real Estate Service,-81.56316117,30.22173965,5
,,Attorney Or Law Firm,-81.56315011,30.22193775,5
,,Surgery,-81.56312195,30.22166005,5
,,Attorney Or Law Firm,-81.56308947,30.22160379,5
,,Financial Service,-81.56309494,30.221393289999995,5
,,Physical Medicine And Rehabilitation,-81.56309011,30.22139389000001,5
,,Specialized Health Care,-81.563225,30.220983999999994,5
,,Apartment,-81.563241,30.221485999999995,5
,,Senior Living Facility,-81.563278,30.221432999999994,5
,,Personal Or Beauty Service,-81.56330336,30.221477730000004,5
,,Personal Or Beauty Service,-81.56330231,30.22147199,5
,,Real Estate Service,-81.56330805,30.221478609999995,5
,,Real Estate Service,-81.56334586,30.221503890000005,5
,,Real Estate Service,-81.563432,30.22147899999999,5
,,Real Estate Service,-81.56343672,30.221261759999987,5
,,Real Estate Service,-81.56343759,30.221267349999998,5
,,Real Estate Service,-81.56343735,30.221266859999997,5
,,Real Estate Service,-81.56343813,30.221267060000006,5
,,Real Estate Service,-81.56343463,30.221261269999992,5
,,Uncategorized,-81.5633981,30.2209906,5
,,Professional Service,-81.563484,30.22099100000001,5
,,Real Estate Service,-81.563441,30.221520999999992,5
,,Real Estate Service,-81.563463,30.221514999999997,5
,,Real Estate Service,-81.563525402744,30.221686899107,5
,,Wellness Service,-81.56341893,30.221692560000005,5
,,Personal Or Beauty Service,-81.56341852,30.221692520000005,5
,,Surgery,-81.5633989,30.22174,5
,,Real Estate Service,-81.5634124,30.22169535,5
,,Dental Clinic,-81.56334889,30.221704099999997,5
,,Real Estate Service,-81.56334254,30.2217106,5
,,Real Estate Service,-81.56334549,30.221717009999992,5
,,Real Estate Service,-81.56334443,30.22171444999999,5
,,Medical Service,-81.563338,30.2218,5
,,Uncategorized,-81.563383,30.221783,5
,,Wellness Service,-81.56375849,30.221711280000005,5
,,Wellness Service,-81.56375256,30.221712309999994,5
,,Specialized Medical Facility,-81.56379564,30.22176668,5
,,Dental Clinic,-81.56366715,30.221301199999996,5
,,Design Service,-81.56376,30.220830000000003,5
,,Professional Service,-81.56372896,30.221288819999998,5
,,Uncategorized,-81.56383471,30.221513599999998,5
,,College University,-81.56383,30.22130499999999,5
,,Building Or Construction Service,-81.56382,30.223659999999995,5
,,Event Or Party Service,-81.56360000000001,30.224420000000006,5
,,Real Estate Service,-81.563714,30.224600999999996,5
,,Media Service,-81.56394364,30.22464652,5
,,Coffee Shop,-81.56465253,30.221366450000012,5
,,Zoo,-81.565277777778,30.226078400000006,5
,,Medical Service,-81.5667724,30.2223528,5
,,Fast Food Restaurant,-81.56691714,30.220585710000005,3
,,Medical Service,-81.5662153,30.220830699999993,5
,,B2B Service,-81.5662153,30.220830699999993,5
,,Real Estate Service,-81.566207,30.220495000000007,5
,,Financial Service,-81.56619748,30.22050437,5
,,Uncategorized,-81.566085,30.220829,5
,,Restaurant,-81.56583,30.221070000000005,5
,,Restaurant,-81.56578928,30.221338450000005,5
,,Resort,-81.5656319,30.2209918,5
,,Personal Or Beauty Service,-81.56552472,30.221436659999995,5
,,Uncategorized,-81.565719604492,30.221119652440006,5
,,Personal Or Beauty Service,-81.56567391,30.22140042,5
,,Personal Or Beauty Service,-81.56567203,30.221408580000002,5
,,Personal Or Beauty Service,-81.565669,30.221416000000005,5
,,Personal Or Beauty Service,-81.56567396,30.22140900999999,5
,,Personal Or Beauty Service,-81.565677,30.221424,5
,,Personal Or Beauty Service,-81.56568841,30.221408289999996,5
,,Personal Or Beauty Service,-81.56567597,30.22140481,5
,,Dental Clinic,-81.56548354,30.22245094,5
,,Supplier Or Distributor,-81.56569851815732,30.222366801026585,5
,,Specialty School,-81.56573565,30.222484000000005,5
,,Campus Building,-81.56578152765911,30.22229033975458,5
,,Printing Service,-81.565764,30.222352000000008,5
,,Hotel,-81.5654518498169,30.221735499371338,5
,,Hotel,-81.56545302,30.221748999999985,5
,,Restaurant,-81.565345,30.221294000000004,5
,,Personal Or Beauty Service,-81.5654056,30.221425689999986,5
,,Personal Or Beauty Service,-81.56541287899,30.22129595704,5
,,Dental Clinic,-81.56515816,30.221397600000007,5
,,Dental Clinic,-81.56515402,30.221397930000002,5
,,Restaurant,-81.56515966,30.221396379999998,5
,,Restaurant,-81.5650436,30.22029156,5
,,Hotel,-81.56510251,30.220190909999992,5
,,Religious Organization,-81.565115866631,30.219975966671008,5
,,Restaurant,-81.56509932165474,30.219981726760476,5
,,Youth Organization,-81.56503391385198,30.21999679236034,5
,,Printing Service,-81.565052,30.219935000000007,5
,,Personal Care And Beauty Store,-81.5650529,30.2190038,5
,,Home Service,-81.565101,30.217630000000003,5
,,Storage Facility,-81.565073,30.217656,5
,,Warehouse Club Store,-81.56504917,30.21758041,5
,,Restaurant,-81.565039,30.217622999999993,5
,,Home Service,-81.56502,30.217639999999996,5
,,Uncategorized,-81.565026,30.217641,5
,,Storage Facility,-81.565628,30.218019,5
,,Home Service,-81.56556,30.218560000000004,5
,,Storage Facility,-81.5655152706375,30.21844693461306,5
,,Storage Facility,-81.565506890044,30.218541519774693,5
,,Real Estate Service,-81.56606,30.2202,5
,,Real Estate Service,-81.56606,30.2202,5
,,Professional Service,-81.56606,30.22019,5
,,Real Estate Service,-81.56606,30.22019,5
,,Real Estate Service,-81.566062927246,30.220190771842983,5
,,Atm,-81.56607969427844,30.220314816786008,5
,,Real Estate Service,-81.566196,30.220417000000005,5
,,Professional Service,-81.566197,30.220338999999996,5
,,Real Estate Service,-81.56624924,30.220336390000007,5
,,Real Estate Service,-81.56628401,30.220308809999995,5
,,Real Estate Service,-81.56628273,30.220305040000003,5
,,Real Estate Service,-81.56628739,30.220308850000002,5
,,Real Estate Service,-81.56628467,30.220305480000007,5
,,Real Estate Service,-81.56628918,30.22030847,5
,,Real Estate Service,-81.56632307,30.220322749999994,5
,,Real Estate Service,-81.56636773,30.220292380000004,5
,,Real Estate Service,-81.56637359,30.22030277,5
,,Real Estate Service,-81.5663657,30.220230600000004,5
,,Dental Clinic,-81.56634928,30.220299430000004,5
,,Professional Service,-81.56633774,30.22035032999999,5
,,Restaurant,-81.56665878,30.22020437,3
,,Restaurant,-81.5666415468026,30.22014258243013,3
,,Hardware Home And Garden Store,-81.5667994,30.219386800000002,3
,,Hotel,-81.56677396,30.218463219999993,3
,,Fire Station,-81.56658622857704,30.21898761259217,3
,,Real Estate Service,-81.56605993319238,30.21769609821264,5
,,Sport Or Fitness Facility,-81.56602327,30.215158849999998,5
,,Storage Facility,-81.56648876,30.21570482,5
,,Social Or Community Service,-81.56676,30.216079999999994,3
,,Specialized Health Care,-81.5668403571429,30.215282366025196,3
,,Sport Or Recreation Club,-81.56585000000001,30.21522300000001,5
,,Rental Service,-81.56518918,30.21304285000001,5
,,Storage Facility,-81.56515067,30.21282128,5
,,Office Supply Store,-81.564215,30.214402,5
,,Home Service,-81.56455993652301,30.215186984392,5
,,Home Service,-81.564819,30.21414,5
,,Animal Or Pet Service,-81.56477683,30.219053529999993,5
,,Financial Service,-81.5648914,30.2191405,5
,,Building Or Construction Service,-81.56491514,30.219054770000003,5
,,Uncategorized,-81.564918,30.219022,5
,,Media Service,-81.56489564,30.219020910000005,5
,,Restaurant,-81.56489285440787,30.21899711351872,5
,,Home Service,-81.5649045,30.21896179999999,5
,,Military Site,-81.56497712547,30.220102108704992,5
,,Financial Service,-81.56460101878339,30.21894964969537,5
,,Wellness Service,-81.5646809309578,30.219035280086512,5
,,Manufacturer,-81.56474743,30.218421270000004,5
,,Uncategorized,-81.5643335,30.218885300000007,5
,,Historic Site,-81.56414312,30.220089310000006,5
,,Professional Service,-81.56397428895515,30.217087023640453,5
,,Home Service,-81.563389,30.218593,5
,,Condominium,-81.56342267990112,30.218292798032962,5
,,Uncategorized,-81.5638933,30.214081,5
,,Media Service,-81.5638933,30.214081,5
,,Home Service,-81.5638933,30.214081,5
,,Home Service,-81.56378,30.21432,5
,,Home Service,-81.56378,30.21432,5
,,Uncategorized,-81.56359785,30.214024109999986,5
,,B2B Transportation And Storage Service,-81.5635907,30.2140234,5
,,Public Utility,-81.56344538,30.212433710000006,5
,,Uncategorized,-81.56345,30.21379000000001,5
,,Gym,-81.56131863,30.21613465,5
,,Historic Site,-81.56130292,30.21815869,5
,,Historic Site,-81.561426,30.218304999999994,5
,,Fashion And Apparel Store,-81.561785,30.220417300000005,5
,,Medical Service,-81.561785,30.220417000000012,5
,,Dental Clinic,-81.561849,30.220429999999993,5
,,Financial Service,-81.56205035,30.219713049999992,5
,,Automotive Service,-81.5620505,30.21956850000001,5
,,Uncategorized,-81.5622263,30.21966559999999,5
,,Home Service,-81.5622263,30.21966559999999,5
