naics_code,naics_title_ours,latest_year_employment,latest_year_weight,naics_prefix_2,live_codes_in_2digit_family,matched_codes_in_2digit_family,felten_naics_code,felten_naics_title,aiie_score
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3313,Alumina and Aluminum Production and Processing,-1.022397
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3314,Nonferrous Metal (except Aluminum) Production and Processing,-0.7421725
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3315,Foundries,-1.078051
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3320,Fabricated Metal Product Manufacturing (3323 and 3324 only),-0.5005816
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3320,"Fabricated Metal Product Manufacturing (3321, 3322, 3325, 3326, and 3329 only)",-0.740151
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",-0.6099281
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3328,"Coating, Engraving, Heat Treating, and Allied Activities",-0.7753809
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3330,"Machinery Manufacturing (3331, 3332, 3334, and 3339 only)",-0.0746392
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3333,Commercial and Service Industry Machinery Manufacturing,0.3308995
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3335,Metalworking Machinery Manufacturing,-0.346932
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",0.1307197
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3341,Computer and Peripheral Equipment Manufacturing,1.596084
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3342,Communications Equipment Manufacturing,1.181725
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3343,Audio and Video Equipment Manufacturing,1.161132
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3344,Semiconductor and Other Electronic Component Manufacturing,0.6828295
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1.113945
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3346,Manufacturing and Reproducing Magnetic and Optical Media,0.1490236
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3351,Electric Lighting Equipment Manufacturing,0.5806971
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3352,Household Appliance Manufacturing,0.0281708
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3353,Electrical Equipment Manufacturing,0.332973
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3359,Other Electrical Equipment and Component Manufacturing,-0.0384073
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3361,Motor Vehicle Manufacturing,-0.3023474
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3362,Motor Vehicle Body and Trailer Manufacturing,-0.8058288
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3363,Motor Vehicle Parts Manufacturing,-0.5860924
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3364,Aerospace Product and Parts Manufacturing,0.5189539
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3365,Railroad Rolling Stock Manufacturing,-0.6623871
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3366,Ship and Boat Building,-0.6675431
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3369,Other Transportation Equipment Manufacturing,-0.1676746
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3370,Furniture and Related Product Manufacturing (3371 and 3372 only),-1.000794
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3379,Other Furniture Related Product Manufacturing,-0.5724769
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3391,Medical Equipment and Supplies Manufacturing,0.2301883
3339,Other general purpose machinery manufacturing,192107.0,0.0016654072970547153,33,43,32,3399,Other Miscellaneous Manufacturing,-0.068744
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4511,"Sporting Goods, Hobby, and Musical Instrument Stores",0.2090943
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4512,Book Stores and News Dealers,0.2499871
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4520,General Merchandise Stores,-0.007219
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4530,Miscellaneous Store Retailers (4532 and 4533 only),0.1663383
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4531,Florists,-0.3690017
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4539,Other Miscellaneous Store Retailers,0.00781
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4541,Electronic Shopping and Mail-Order Houses,0.6046838
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4542,Vending Machine Operators,-0.6646855
4595,NAICS 4595 Used merchandise retailers,189123.0,0.0016395385084399783,45,27,18,4543,Direct Selling Establishments,-0.0433316
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4511,"Sporting Goods, Hobby, and Musical Instrument Stores",0.2090943
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4512,Book Stores and News Dealers,0.2499871
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4520,General Merchandise Stores,-0.007219
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4530,Miscellaneous Store Retailers (4532 and 4533 only),0.1663383
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4531,Florists,-0.3690017
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4539,Other Miscellaneous Store Retailers,0.00781
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4541,Electronic Shopping and Mail-Order Houses,0.6046838
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4542,Vending Machine Operators,-0.6646855
4594,"NAICS 4594 Office supplies, stationery, and gift retailers",186183.0,0.0016140511630889976,45,27,18,4543,Direct Selling Establishments,-0.0433316
9999,Unclassified,179738.0,0.0015581783941138033,99,1,0,9991,Federal Executive Branch (OES Designation),1.076782
9999,Unclassified,179738.0,0.0015581783941138033,99,1,0,9992,"State Government, excluding schools and hospitals (OES Designation)",0.7475519
9999,Unclassified,179738.0,0.0015581783941138033,99,1,0,9993,"Local Government, excluding schools and hospitals (OES Designation)",-0.0143179
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3311,Iron and Steel Mills and Ferroalloy Manufacturing,-0.9913391
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3312,Steel Product Manufacturing from Purchased Steel,-0.9156145
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3313,Alumina and Aluminum Production and Processing,-1.022397
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3314,Nonferrous Metal (except Aluminum) Production and Processing,-0.7421725
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3315,Foundries,-1.078051
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3320,Fabricated Metal Product Manufacturing (3323 and 3324 only),-0.5005816
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3320,"Fabricated Metal Product Manufacturing (3321, 3322, 3325, 3326, and 3329 only)",-0.740151
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",-0.6099281
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3328,"Coating, Engraving, Heat Treating, and Allied Activities",-0.7753809
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3330,"Machinery Manufacturing (3331, 3332, 3334, and 3339 only)",-0.0746392
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3333,Commercial and Service Industry Machinery Manufacturing,0.3308995
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3335,Metalworking Machinery Manufacturing,-0.346932
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",0.1307197
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3341,Computer and Peripheral Equipment Manufacturing,1.596084
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3342,Communications Equipment Manufacturing,1.181725
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3343,Audio and Video Equipment Manufacturing,1.161132
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3344,Semiconductor and Other Electronic Component Manufacturing,0.6828295
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1.113945
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3346,Manufacturing and Reproducing Magnetic and Optical Media,0.1490236
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3351,Electric Lighting Equipment Manufacturing,0.5806971
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3352,Household Appliance Manufacturing,0.0281708
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3353,Electrical Equipment Manufacturing,0.332973
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3359,Other Electrical Equipment and Component Manufacturing,-0.0384073
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3361,Motor Vehicle Manufacturing,-0.3023474
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3362,Motor Vehicle Body and Trailer Manufacturing,-0.8058288
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3363,Motor Vehicle Parts Manufacturing,-0.5860924
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3364,Aerospace Product and Parts Manufacturing,0.5189539
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3365,Railroad Rolling Stock Manufacturing,-0.6623871
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3366,Ship and Boat Building,-0.6675431
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3369,Other Transportation Equipment Manufacturing,-0.1676746
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3370,Furniture and Related Product Manufacturing (3371 and 3372 only),-1.000794
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3379,Other Furniture Related Product Manufacturing,-0.5724769
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3391,Medical Equipment and Supplies Manufacturing,0.2301883
3329,Other fabricated metal product manufacturing,176786.0,0.0015325870187817981,33,43,32,3399,Other Miscellaneous Manufacturing,-0.068744
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4248,Alcoholic beverage merchant wholesalers,173234.0,0.0015017941443985724,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
1113,Fruit and tree nut farming,149932.0,0.0012997852595793365,11,19,4,1133,Logging,-1.360161
1113,Fruit and tree nut farming,149932.0,0.0012997852595793365,11,19,4,1151,Support Activities for Crop Production,-2.165304
1113,Fruit and tree nut farming,149932.0,0.0012997852595793365,11,19,4,1152,Support Activities for Animal Production,-1.149307
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4246,Chemical merchant wholesalers,134810.0,0.0011686901451584074,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
1114,Greenhouse and nursery production,133574.0,0.001157975057112893,11,19,4,1133,Logging,-1.360161
1114,Greenhouse and nursery production,133574.0,0.001157975057112893,11,19,4,1151,Support Activities for Crop Production,-2.165304
1114,Greenhouse and nursery production,133574.0,0.001157975057112893,11,19,4,1152,Support Activities for Animal Production,-1.149307
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4235,Metal and mineral merchant wholesalers,111994.0,0.00097089447457066,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
1121,Cattle ranching and farming,108450.0,0.0009401709535081172,11,19,4,1133,Logging,-1.360161
1121,Cattle ranching and farming,108450.0,0.0009401709535081172,11,19,4,1151,Support Activities for Crop Production,-2.165304
1121,Cattle ranching and farming,108450.0,0.0009401709535081172,11,19,4,1152,Support Activities for Animal Production,-1.149307
5322,Consumer goods rental,100986.0,0.0008754643053109334,53,8,5,5310,Real Estate,0.5238351
5322,Consumer goods rental,100986.0,0.0008754643053109334,53,8,5,5320,"Rental and Leasing Services (5322, 5323, and 5324 only)",-0.2705971
5322,Consumer goods rental,100986.0,0.0008754643053109334,53,8,5,5321,Automotive Equipment Rental and Leasing,-0.1278947
5322,Consumer goods rental,100986.0,0.0008754643053109334,53,8,5,5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),1.911472
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4232,Furniture and furnishing merchant wholesalers,98094.0,0.0008503930798840503,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4230,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.2424777
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,-0.1601646
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1.041147
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.2607571
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.358483
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.6838242
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4240,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",-0.0027297
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.6573116
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4245,Farm Product Raw Material Merchant Wholesalers,-0.7109669
4241,Paper and paper product merchant wholesalers,94670.0,0.0008207098586317516,42,19,6,4251,Wholesale Electronic Markets and Agents and Brokers,0.9876717
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3311,Iron and Steel Mills and Ferroalloy Manufacturing,-0.9913391
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3312,Steel Product Manufacturing from Purchased Steel,-0.9156145
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3313,Alumina and Aluminum Production and Processing,-1.022397
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3314,Nonferrous Metal (except Aluminum) Production and Processing,-0.7421725
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3315,Foundries,-1.078051
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3320,Fabricated Metal Product Manufacturing (3323 and 3324 only),-0.5005816
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3320,"Fabricated Metal Product Manufacturing (3321, 3322, 3325, 3326, and 3329 only)",-0.740151
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",-0.6099281
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3328,"Coating, Engraving, Heat Treating, and Allied Activities",-0.7753809
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3330,"Machinery Manufacturing (3331, 3332, 3334, and 3339 only)",-0.0746392
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3333,Commercial and Service Industry Machinery Manufacturing,0.3308995
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3335,Metalworking Machinery Manufacturing,-0.346932
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",0.1307197
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3341,Computer and Peripheral Equipment Manufacturing,1.596084
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3342,Communications Equipment Manufacturing,1.181725
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3343,Audio and Video Equipment Manufacturing,1.161132
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3344,Semiconductor and Other Electronic Component Manufacturing,0.6828295
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1.113945
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3346,Manufacturing and Reproducing Magnetic and Optical Media,0.1490236
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3351,Electric Lighting Equipment Manufacturing,0.5806971
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3352,Household Appliance Manufacturing,0.0281708
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3353,Electrical Equipment Manufacturing,0.332973
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3359,Other Electrical Equipment and Component Manufacturing,-0.0384073
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3361,Motor Vehicle Manufacturing,-0.3023474
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3362,Motor Vehicle Body and Trailer Manufacturing,-0.8058288
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3363,Motor Vehicle Parts Manufacturing,-0.5860924
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3364,Aerospace Product and Parts Manufacturing,0.5189539
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3365,Railroad Rolling Stock Manufacturing,-0.6623871
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3366,Ship and Boat Building,-0.6675431
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3369,Other Transportation Equipment Manufacturing,-0.1676746
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3370,Furniture and Related Product Manufacturing (3371 and 3372 only),-1.000794
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3379,Other Furniture Related Product Manufacturing,-0.5724769
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3391,Medical Equipment and Supplies Manufacturing,0.2301883
3332,Industrial machinery manufacturing,89845.0,0.0007788811370948529,33,43,32,3399,Other Miscellaneous Manufacturing,-0.068744
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5111,"Newspaper, Periodical, Book, and Directory Publishers",1.337831
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5112,Software Publishers,1.966309
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5121,Motion Picture and Video Industries,0.4026041
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5122,Sound Recording Industries,1.43428
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5151,Radio and Television Broadcasting,1.429625
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5152,Cable and Other Subscription Programming,1.098212
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5170,Telecommunications,0.2466103
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5182,"Data Processing, Hosting, and Related Services",1.74286
5161,NAICS 5161 Radio and television broadcasting stations,87881.0,0.0007618548968671908,51,19,12,5191,Other Information Services,1.749664
3331,"Ag., construction, and mining machinery mfg.",87478.0,0.0007583612233377878,33,43,32,3311,Iron and Steel Mills and Ferroalloy Manufacturing,-0.9913391
3331,"Ag., construction, and mining machinery mfg.",87478.0,0.0007583612233377878,33,43,32,3312,Steel Product Manufacturing from Purchased Steel,-0.9156145
3331,"Ag., construction, and mining machinery mfg.",87478.0,0.0007583612233377878,33,43,32,3313,Alumina and Aluminum Production and Processing,-1.022397
3331,"Ag., construction, and mining machinery mfg.",87478.0,0.0007583612233377878,33,43,32,3314,Nonferrous Metal (except Aluminum) Production and Processing,-0.7421725
